Label	Weight	Text
l_HomeAutomation	1	make my tulip lights darker
l_HomeAutomation	1	dim the bedroom lamp
l_HomeAutomation	1	turn on ceiling lights
l_HomeAutomation	1	turn off the light at 11 pm
l_HomeAutomation	1	turn off my tulip light
l_HomeAutomation	1	turn on light in hallway
l_HomeAutomation	1	turn my lamp to red
l_HomeAutomation	1	turn off the toaster
l_HomeAutomation	1	turn the bread maker off
l_HomeAutomation	1	dim the nightstand light by 60%
l_HomeAutomation	1	lower the temperature of the ac by 4 degrees
l_HomeAutomation	1	are my lights off or on
l_HomeAutomation	1	turn on the living room table lamp
l_HomeAutomation	1	what percentage are my lights set to
l_HomeAutomation	1	set study light at 57%
l_HomeAutomation	1	turn the lights up to 92 percent
l_HomeAutomation	1	is my fan set to medium
l_HomeAutomation	1	turn off the coffee maker
l_HomeAutomation	1	turn on evening lights
l_HomeAutomation	1	turn up the light to 80 celsius to 9 pm
l_HomeAutomation	1	turn on xbox
l_HomeAutomation	1	make my coffee maker off
l_HomeAutomation	1	turn on tv
l_HomeAutomation	1	switch on the lamp in nancy's bedroom
l_HomeAutomation	1	turn the bedroom lights off
l_HomeAutomation	1	did i leave the light on
l_HomeAutomation	1	turn off zac 's bedroom light
l_HomeAutomation	1	turn thermostat up
l_HomeAutomation	1	what is temperature on the a/c
l_HomeAutomation	1	turn on the dog feeder
l_HomeAutomation	1	turn hue white lamp 1 down
l_HomeAutomation	1	are the lights on in the library
l_HomeAutomation	1	turn off all the office lights
l_HomeAutomation	1	turn hue light down
l_HomeAutomation	1	turn on alarm
l_HomeAutomation	1	shut down the radio
l_HomeAutomation	1	turn off my lights
l_HomeAutomation	1	which mode is the ac set to
l_HomeAutomation	1	turn on laundry room light
l_HomeAutomation	1	brighten the living room lights to 15
l_HomeAutomation	1	turn the camera off
l_HomeAutomation	1	turn down the temperature to 75 celsius
l_HomeAutomation	1	what temperature is the thermostat set to
l_HomeAutomation	1	decrease my thermostat by 5 degrees
l_HomeAutomation	1	is my radio working now
l_HomeAutomation	1	is the temperature set to 75 degrees
l_HomeAutomation	1	is the fan on in the living room
l_HomeAutomation	1	turn down the thermostat power
l_HomeAutomation	1	turn the second heat up to 72 degrees to 6 pm
l_HomeAutomation	1	turn on the living room fan from 9 to 10
l_HomeAutomation	1	set lights off in the main room
l_HomeAutomation	1	turn on bedroom light
l_HomeAutomation	1	turn the third light on from 9 pm to 10 pm
l_HomeAutomation	1	turn the second outlets off
l_HomeAutomation	1	set living room lights to dusk
l_HomeAutomation	1	turn up my thermostat by 10 degrees
l_HomeAutomation	1	is the a/c on
l_HomeAutomation	1	turn down the lcd light
l_HomeAutomation	1	turn the ac down to 68 degrees
l_HomeAutomation	1	please turn the living room lights off
l_HomeAutomation	1	brighten kitchen entry light
l_HomeAutomation	1	turn off david 's light
l_HomeAutomation	1	turn on all lights
l_HomeAutomation	1	turn up office light
l_HomeAutomation	1	turn on lights in dining room
l_HomeAutomation	1	can you please turn on my lamp
l_HomeAutomation	1	can you turn on the light
l_HomeAutomation	1	what lamps are on
l_HomeAutomation	1	what is my playroom switch set to
l_HomeAutomation	1	turn up the temperature by 66%
l_HomeAutomation	1	turn off my outlets
l_HomeAutomation	1	is the temperature 68 degrees
l_HomeAutomation	1	what‘s the temperature of fridge
l_HomeAutomation	1	tell me the temperature
l_HomeAutomation	1	dim bedroom lamp by 3
l_HomeAutomation	1	what is the brightness of the living room lamp
l_HomeAutomation	1	set lamp to yellow
l_HomeAutomation	1	turn on all lights in master bedroom room
l_HomeAutomation	1	turn off the outside lights
l_HomeAutomation	1	turn off front door light
l_HomeAutomation	1	turn up the temperature of my thermostat by 10 degrees
l_HomeAutomation	1	listen up turn off the air condition
l_HomeAutomation	1	check the status of the thermostat please
l_HomeAutomation	1	turn off the christmas lights
l_HomeAutomation	1	tell me the radio's volume
l_HomeAutomation	1	dim the family room light to 50 %
l_HomeAutomation	1	turn the heat up to 68 degrees
l_HomeAutomation	1	turn hue white lamp 3 up
l_HomeAutomation	1	turn off media console
l_HomeAutomation	1	make the kitchen warmer
l_HomeAutomation	1	dim the office light
l_HomeAutomation	1	tell me the color of study's lamp
l_HomeAutomation	1	brighten the lights
l_HomeAutomation	1	dim the stairway pendant light by 70
l_HomeAutomation	1	lights off the table
l_HomeAutomation	1	is the a/c on in my house
l_HomeAutomation	1	increase my thermostat by 12 degrees
l_HomeAutomation	1	tune the tv volume to 60
l_HomeAutomation	1	turn hue light up
l_HomeAutomation	1	decrease my thermostat temperature by 5 degrees
l_HomeAutomation	1	turn on the third ac
l_HomeAutomation	1	turn on light
l_HomeAutomation	1	did i turn on the lights
l_HomeAutomation	1	dim kitchen table lamp
l_HomeAutomation	1	turn down the city center thermostat
l_HomeAutomation	1	turn kitchen west lamp onto 50 %
l_HomeAutomation	1	start up my coffee maker
l_HomeAutomation	1	turn the lights on
l_HomeAutomation	1	turn off the lights when i go to bed
l_HomeAutomation	1	are the lights off in the kitchen
l_HomeAutomation	1	how cold is it inside
l_HomeAutomation	1	turn top light down
l_HomeAutomation	1	make my study a little warmer
l_HomeAutomation	1	brighten garage
l_HomeAutomation	1	are my switches on
l_HomeAutomation	1	turn off garage light
l_HomeAutomation	1	turn the lights yellow
l_HomeAutomation	1	turn off the ac in the living room at 11 o'clock
l_HomeAutomation	1	dim kitchen entry to 30 %
l_HomeAutomation	1	lower light-fan
l_HomeAutomation	1	turn my sink up
l_HomeAutomation	1	are the lights on in the master bathroom
l_HomeAutomation	1	increase thermostat to 68 degrees
l_HomeAutomation	1	stop the lamp
l_HomeAutomation	1	increase the temperature by 10 percent
l_HomeAutomation	1	lower air conditioning by one degree
l_HomeAutomation	1	make my living room light brighter
l_HomeAutomation	1	turn on bedside lamp to 20 percent
l_HomeAutomation	1	i need the lights in the dining room turned on
l_HomeAutomation	1	what's the volume now
l_HomeAutomation	1	stop bar lamp
l_HomeAutomation	1	turn lights off
l_HomeAutomation	1	start the ice maker
l_HomeAutomation	1	i want to know the status of kitchen's light
l_HomeAutomation	1	increase the fan power
l_HomeAutomation	1	turn on the ac till 9:20
l_HomeAutomation	1	decrease my thermostat by 4 degrees
l_HomeAutomation	1	what 's the temperature in my house
l_HomeAutomation	1	turn on fan
l_HomeAutomation	1	turn on tv room lamp east
l_HomeAutomation	1	make bedroom light brighter
l_HomeAutomation	1	switch my lights off
l_HomeAutomation	1	is the light on in the dining room
l_HomeAutomation	1	raise the temperature by 3 degrees
l_HomeAutomation	1	turn up the light by 1 percent
l_HomeAutomation	1	turn off the light
l_HomeAutomation	1	please turn the second kitchen outlets on
l_HomeAutomation	1	adjust family room lights to 15 %
l_HomeAutomation	1	turn up study room light 200%
l_HomeAutomation	1	turn off in the pendant lights
l_HomeAutomation	1	can you turn my tv off
l_HomeAutomation	1	turn on lights in master bedroom room
l_HomeAutomation	1	set lights fantasy
l_HomeAutomation	1	raise fridge by 2 degrees
l_HomeAutomation	1	turn off lights in the master
l_HomeAutomation	1	dim family room lights to 15%
l_HomeAutomation	1	turn on light in living room to 6 am
l_HomeAutomation	1	is my fan on
l_HomeAutomation	1	start sink light two
l_HomeAutomation	1	turn hub front porch light off
l_HomeAutomation	1	shut down the first lamp
l_HomeAutomation	1	start up my coffee machine
l_HomeAutomation	1	increase thermostat temperature by two degrees
l_Wather	1	i want to know tonight's temperature
l_Wather	1	what ' s it like in miami as far as weather advisories are concerned
l_Wather	1	is march too early to visit alaska
l_Wather	1	coldest ever in seattle seattle
l_Wather	1	will it be sunny today
l_Wather	1	what is the coldest day ever in los angeles
l_Wather	1	will it rain today hyderabad
l_Wather	1	how much rain did the woodlands get last week
l_Wather	1	when is it rainy season in hawaii
l_Wather	1	weather hottest month los angeles
l_Wather	1	is it raining right now in stoke-on-trent
l_Wather	1	are we supposed to get 5 inches of rain
l_Wather	1	will it be sunny enough for a parasol
l_Wather	1	what is the hottest month in phoenix arizona
l_Wather	1	is it raining tomorrow in hanoi
l_Wather	1	is there a tornado warning near hannibal missouri
l_Wather	1	what is temperature in alaska in july
l_Wather	1	could you tell me the best season to go to hongkong ever
l_Wather	1	will it rain at paultons park this saturday
l_Wather	1	change the temp back to fahrenheit
l_Wather	1	can i get that in celsius
l_Wather	1	is the wind strong tonight
l_Wather	1	the weather in denver for the weekend
l_Wather	1	what is temperature today
l_Wather	1	is it going to rain tomorrow at pattaya
l_Wather	1	how s the weather at overland park
l_Wather	1	is it rainy now
l_Wather	1	will the wind blow in north east direction tomorrow
l_Wather	1	what time should it start snowing in khirgil today
l_Wather	1	is there a tornado watch where i am
l_Wather	1	in los angles , ca , are there any storm warnings ? if so , what are they
l_Wather	1	how many inches of rain this year portland oregon
l_Wather	1	hourly wind speed forecast montz, louisiana
l_Wather	1	switch to celsius
l_Wather	1	is it raining in this week
l_Wather	1	66218 weather 10 day forecast
l_Wather	1	will it rain the day after tomorrow
l_Wather	1	what is the best season of beijing
l_Wather	1	10 day weather forecast for santa rosa california
l_Wather	1	what s the weather forecast
l_Wather	1	tomorrow's temp
l_Wather	1	the weather of hanoi
l_Wather	1	uv index today
l_Wather	1	temperatures at orange beach in december
l_Wather	1	what is typically the hottest month in south pennsylvania
l_Wather	1	i need to receive the storm information for tomorrow
l_Wather	1	is there any weather alerts in bellevue
l_Wather	1	i don ' t care about the temperature, is there any emergencies with this weather here say danger
l_Wather	1	the weather forecasts
l_Wather	1	best days to visit disneyland
l_Wather	1	will i need an umbrella on wednesday
l_Wather	1	record high temp in colorado
l_Wather	1	will it be cold enough to go sledding wednesday
l_Wather	1	what is the hottest months in columbus
l_Wather	1	washington state rainfall statistics
l_Wather	1	flood warning hoboken
l_Wather	1	tell me about the freeze warning that ' s coming up
l_Wather	1	eloy, arizona weather 10 day forecast
l_Wather	1	what 's the coldest day of last winter in washington
l_Wather	1	convert it in kelvin
l_Wather	1	is it able to wear shirts
l_Wather	1	how fast is the west wind tomorrow in my area
l_Wather	1	what is the wind speed today in 79562
l_Wather	1	when will we get minimum start raining this weekend
l_Wather	1	record highest temperature of hawaii
l_Wather	1	the weather report for london
l_Wather	1	a good time to go to canada
l_Wather	1	what alerts are for my town right now
l_Wather	1	will i get sunburned today
l_Wather	1	yesterday's maximum temperature
l_Wather	1	need to wear thick clothes tomorrow
l_Wather	1	how many inches of rain in maryland
l_Wather	1	what time will it snow tomorrow
l_Wather	1	best weather for blueberry growing
l_Wather	1	will it be sunny tomorrow at san jose
l_Wather	1	the highest temperature in the past
l_Wather	1	coldest day on record in minnesota
l_Wather	1	lowest temperature ever recorded of london
l_Wather	1	is may too early to go to thailand
l_Wather	1	i want to know the hottested day ever recorded in columbus
l_Wather	1	please change the temperature to celsius
l_Wather	1	will it be windy at the beach on friday
l_Wather	1	atmospheric pressure at 793 m
l_Wather	1	tell me the temperature outside in celsius
l_Wather	1	tell me the best season to go to beijing
l_Wather	1	what is the concentration of fog tomorrow
l_Wather	1	should i wear snow pants
l_Wather	1	is there any rain forecast this week
l_Wather	1	the weather like in glasgow tomorrow
l_Wather	1	any weather alerts
l_Wather	1	hottest day ever in massachusetts
l_Wather	1	when is it rainy season in london
l_Wather	1	i need to get the alerts of this week
l_Wather	1	are there any severe thunder storm alerts in my area
l_Wather	1	is it supposed to rain in conroe all day
l_Wather	1	please help to switch to centigrade
l_Wather	1	1 week weather forecast in boonville
l_Wather	1	how much snow is expected in beijing
l_Wather	1	the weather like today in tampa
l_Wather	1	hottest months in las vegas
l_Wather	1	2015 snow accumulation in buffalo
l_Wather	1	i hear there might be a hurricane near sandusky - any mention of this during the weather advisory
l_Wather	1	is it perfect for game hunt
l_Wather	1	when will it rain this week
l_Wather	1	when will it start raining in city of san fernando
l_Wather	1	will it be raining in ho chi minh city tonight
l_Wather	1	what is the uv index at noon today
l_Wather	1	show me coastal flood advisory
l_Wather	1	what is the temp of la in fahrenheit
l_Wather	1	the weather in stockton calif today
l_Wather	1	will it rain at five am tomorrow
l_Wather	1	will it rain tomorrow tomorrow
l_Wather	1	what s the weather tomorrow i don t know
l_Wather	1	show me the blizzard warning
l_Wather	1	best day to visit peddlers village
l_Wather	1	can you tell me the coolest time in tokyo
l_Wather	1	heat index for chicago chicago
l_Wather	1	average air quality index in beijing in march
l_Wather	1	when is it supposed to rain again
l_Wather	1	how much snow fell in saint louis on tuesday
l_Wather	1	precipitation averages for seattle
l_Wather	1	when was the coolest month in august of houston
l_Wather	1	the weather in aruba in january
l_Wather	1	what s the weather like today at two p m
l_Wather	1	change it from celsius to kelvin
l_Wather	1	what s the temperature in canada in celsius
l_Wather	1	5 day weather forecast
l_Wather	1	do we have any weather alerts for tomorrow
l_Wather	1	will it rain at twickenham today
l_Wather	1	switch the temperature unit from celsius to fahrenheit
l_Wather	1	coldest ever recorded in austin
l_Wather	1	when is it going to rain at hyderabad
l_Wather	1	will the wind blow in north direction morning
l_Wather	1	how long is the wind chill advisory
l_Wather	1	do i need my scarf on tuesday
l_Wather	1	can i get the weather at celsius
l_Wather	1	when is the uv index highest tomorrow
l_Wather	1	will the weather be sunny tomorrow
l_Wather	1	read the raining warnings for next 3 days
l_Wather	1	current weather advisories for texas
l_Wather	1	show me wind advisory
l_Wather	1	the weather right now
